Id_censo,Indicadores de renta media,Primera fecha: Total
2807915106,Renta bruta media por persona,15.499
2807915106,Renta neta media por hogar,32.885
2807915106,Renta neta media por persona,12.881
2807915108,Media de la renta por unidad de consumo,18.702
2807915108,Mediana de la renta por unidad de consumo,15.750
2807915108,Renta bruta media por hogar,37.088
2807915108,Renta bruta media por persona,15.587
2807915108,Renta neta media por hogar,31.215
2807915108,Renta neta media por persona,13.119
2807915109,Media de la renta por unidad de consumo,21.250
2807915109,Mediana de la renta por unidad de consumo,19.600
2807915109,Renta bruta media por hogar,43.041
2807915109,Renta bruta media por persona,18.302
2807915109,Renta neta media por hogar,35.327
2807915109,Renta neta media por persona,15.022
2807915110,Media de la renta por unidad de consumo,17.137
2807915110,Mediana de la renta por unidad de consumo,15.750
2807915110,Renta bruta media por hogar,33.091
2807915110,Renta bruta media por persona,14.658
2807915110,Renta neta media por hogar,27.929
2807915110,Renta neta media por persona,12.371
2807915111,Media de la renta por unidad de consumo,22.299
2807915111,Mediana de la renta por unidad de consumo,20.650
2807915111,Renta bruta media por hogar,41.528
2807915111,Renta bruta media por persona,19.119
2807915111,Renta neta media por hogar,34.165
2807915111,Renta neta media por persona,15.729
2807915112,Media de la renta por unidad de consumo,20.145
2807915112,Mediana de la renta por unidad de consumo,16.450
2807915112,Renta bruta media por hogar,41.207
2807915112,Renta bruta media por persona,16.959
2807915112,Renta neta media por hogar,34.012
2807915112,Renta neta media por persona,13.998
2807915113,Media de la renta por unidad de consumo,20.437
2807915113,Mediana de la renta por unidad de consumo,18.550
2807915113,Renta bruta media por hogar,39.193
2807915113,Renta bruta media por persona,17.510
2807915113,Renta neta media por hogar,32.449
2807915113,Renta neta media por persona,14.497
2807915114,Media de la renta por unidad de consumo,21.426
2807915114,Mediana de la renta por unidad de consumo,19.250
2807915114,Renta bruta media por hogar,40.751
2807915114,Renta bruta media por persona,18.819
2807915114,Renta neta media por hogar,33.601
2807915114,Renta neta media por persona,15.517
2807915115,Media de la renta por unidad de consumo,22.508
2807915115,Mediana de la renta por unidad de consumo,19.950
2807915115,Renta bruta media por hogar,42.865
2807915115,Renta bruta media por persona,19.510
2807915115,Renta neta media por hogar,34.933
2807915115,Renta neta media por persona,15.900
2807915116,Media de la renta por unidad de consumo,20.015
2807915116,Mediana de la renta por unidad de consumo,18.550
2807915116,Renta bruta media por hogar,40.588
2807915116,Renta bruta media por persona,16.604
2807915116,Renta neta media por hogar,33.705
2807915116,Renta neta media por persona,13.788
2807915117,Media de la renta por unidad de consumo,17.302
2807915117,Mediana de la renta por unidad de consumo,14.350
2807915117,Renta bruta media por hogar,34.205
2807915117,Renta bruta media por persona,14.428
2807915117,Renta neta media por hogar,29.092
2807915117,Renta neta media por persona,12.272
2807915118,Media de la renta por unidad de consumo,18.989
2807915118,Mediana de la renta por unidad de consumo,17.150
2807915118,Renta bruta media por hogar,33.412
2807915118,Renta bruta media por persona,16.669
2807915118,Renta neta media por hogar,28.107
2807915118,Renta neta media por persona,14.022
2807915119,Media de la renta por unidad de consumo,18.545
2807915119,Mediana de la renta por unidad de consumo,16.450
2807915119,Renta bruta media por hogar,32.706
2807915119,Renta bruta media por persona,15.851
2807915119,Renta neta media por hogar,27.845
2807915119,Renta neta media por persona,13.495
2807915120,Media de la renta por unidad de consumo,16.897
2807915120,Mediana de la renta por unidad de consumo,14.350
2807915120,Renta bruta media por hogar,33.715
2807915120,Renta bruta media por persona,14.791
2807915120,Renta neta media por hogar,28.324
2807915120,Renta neta media por persona,12.426
2807915121,Media de la renta por unidad de consumo,18.498
2807915121,Mediana de la renta por unidad de consumo,17.150
2807915121,Renta bruta media por hogar,33.357
2807915121,Renta bruta media por persona,16.373
2807915121,Renta neta media por hogar,27.932
2807915121,Renta neta media por persona,13.710
2807915122,Media de la renta por unidad de consumo,22.057
2807915122,Mediana de la renta por unidad de consumo,19.950
2807915122,Renta bruta media por hogar,42.821
2807915122,Renta bruta media por persona,18.685
2807915122,Renta neta media por hogar,35.465
2807915122,Renta neta media por persona,15.475
2807915123,Media de la renta por unidad de consumo,25.263
2807915123,Mediana de la renta por unidad de consumo,22.750
2807915123,Renta bruta media por hogar,50.115
2807915123,Renta bruta media por persona,21.096
2807915123,Renta neta media por hogar,41.023
2807915123,Renta neta media por persona,17.269
2807915124,Media de la renta por unidad de consumo,20.929
2807915124,Mediana de la renta por unidad de consumo,18.550
2807915124,Renta bruta media por hogar,41.541
2807915124,Renta bruta media por persona,17.150
2807915124,Renta neta media por hogar,34.143
2807915124,Renta neta media por persona,14.096
2807915125,Media de la renta por unidad de consumo,38.400
2807915125,Mediana de la renta por unidad de consumo,29.050
2807915125,Renta bruta media por hogar,83.977
2807915125,Renta bruta media por persona,31.864
2807915125,Renta neta media por hogar,65.724
2807915125,Renta neta media por persona,24.938
2807915126,Media de la renta por unidad de consumo,18.931
2807915126,Mediana de la renta por unidad de consumo,17.150
2807915126,Renta bruta media por hogar,38.258
2807915126,Renta bruta media por persona,15.460
2807915126,Renta neta media por hogar,32.199
2807915126,Renta neta media por persona,13.012
2807915127,Media de la renta por unidad de consumo,27.390
2807915127,Mediana de la renta por unidad de consumo,21.350
2807915127,Renta bruta media por hogar,56.340
2807915127,Renta bruta media por persona,23.775
2807915127,Renta neta media por hogar,44.453
2807915127,Renta neta media por persona,18.759
2807915128,Media de la renta por unidad de consumo,34.781
2807915128,Mediana de la renta por unidad de consumo,29.050
2807915128,Renta bruta media por hogar,73.322
2807915128,Renta bruta media por persona,29.856
2807915128,Renta neta media por hogar,56.964
2807915128,Renta neta media por persona,23.196
2807915129,Media de la renta por unidad de consumo,24.737
2807915129,Mediana de la renta por unidad de consumo,22.050
2807915129,Renta bruta media por hogar,49.467
2807915129,Renta bruta media por persona,21.117
2807915129,Renta neta media por hogar,39.791
2807915129,Renta neta media por persona,16.986
2807915130,Media de la renta por unidad de consumo,21.539
2807915130,Mediana de la renta por unidad de consumo,19.250
2807915130,Renta bruta media por hogar,40.773
2807915130,Renta bruta media por persona,18.628
2807915130,Renta neta media por hogar,33.347
2807915130,Renta neta media por persona,15.235
2807915131,Media de la renta por unidad de consumo,20.778
2807915131,Mediana de la renta por unidad de consumo,18.550
2807915131,Renta bruta media por hogar,40.782
2807915131,Renta bruta media por persona,17.497
2807915131,Renta neta media por hogar,33.675
2807915131,Renta neta media por persona,14.448
2807915132,Media de la renta por unidad de consumo,21.352
2807915132,Mediana de la renta por unidad de consumo,19.600
2807915132,Renta bruta media por hogar,46.015
2807915132,Renta bruta media por persona,17.346
2807915132,Renta neta media por hogar,38.048
2807915132,Renta neta media por persona,14.343
2807915133,Media de la renta por unidad de consumo,20.322
2807915133,Mediana de la renta por unidad de consumo,17.850
2807915133,Renta bruta media por hogar,41.332
2807915133,Renta bruta media por persona,16.783
2807915133,Renta neta media por hogar,34.436
2807915133,Renta neta media por persona,13.983
2807915134,Media de la renta por unidad de consumo,23.045
2807915134,Mediana de la renta por unidad de consumo,21.350
2807915134,Renta bruta media por hogar,43.702
2807915134,Renta bruta media por persona,19.317
2807915134,Renta neta media por hogar,36.324
2807915134,Renta neta media por persona,16.056
2807915135,Media de la renta por unidad de consumo,20.128
2807915135,Mediana de la renta por unidad de consumo,18.550
2807915135,Renta bruta media por hogar,40.438
2807915135,Renta bruta media por persona,16.988
2807915135,Renta neta media por hogar,33.575
2807915135,Renta neta media por persona,14.105
2807915136,Media de la renta por unidad de consumo,20.245
2807915136,Mediana de la renta por unidad de consumo,17.850
2807915136,Renta bruta media por hogar,38.014
2807915136,Renta bruta media por persona,17.160
2807915136,Renta neta media por hogar,32.055
2807915136,Renta neta media por persona,14.470
2807915138,Media de la renta por unidad de consumo,17.633
2807915138,Mediana de la renta por unidad de consumo,15.050
2807915138,Renta bruta media por hogar,32.226
2807915138,Renta bruta media por persona,15.223
2807915138,Renta neta media por hogar,27.127
2807915138,Renta neta media por persona,12.815
2807915140,Media de la renta por unidad de consumo,17.660
2807915140,Mediana de la renta por unidad de consumo,16.450
2807915140,Renta bruta media por hogar,30.487
2807915140,Renta bruta media por persona,15.029
2807915140,Renta neta media por hogar,26.028
2807915140,Renta neta media por persona,12.831
2807915141,Media de la renta por unidad de consumo,22.760
2807915141,Mediana de la renta por unidad de consumo,20.650
2807915141,Renta bruta media por hogar,45.218
2807915141,Renta bruta media por persona,19.476
2807915141,Renta neta media por hogar,36.892
2807915141,Renta neta media por persona,15.890
2807915142,Media de la renta por unidad de consumo,34.742
2807915142,Mediana de la renta por unidad de consumo,31.150
2807915142,Renta bruta media por hogar,70.027
2807915142,Renta bruta media por persona,30.653
2807915142,Renta neta media por hogar,54.956
2807915142,Renta neta media por persona,24.056
2807915143,Media de la renta por unidad de consumo,39.612
2807915143,Mediana de la renta por unidad de consumo,32.550
2807915143,Renta bruta media por hogar,87.834
2807915143,Renta bruta media por persona,33.677
2807915143,Renta neta media por hogar,65.477
2807915143,Renta neta media por persona,25.105
2807915144,Media de la renta por unidad de consumo,39.241
2807915144,Mediana de la renta por unidad de consumo,32.550
2807915144,Renta bruta media por hogar,92.941
2807915144,Renta bruta media por persona,33.482
2807915144,Renta neta media por hogar,69.068
2807915144,Renta neta media por persona,24.882
2807915145,Media de la renta por unidad de consumo,32.486
2807915145,Mediana de la renta por unidad de consumo,29.050
2807915145,Renta bruta media por hogar,70.982
2807915145,Renta bruta media por persona,26.967
2807915145,Renta neta media por hogar,55.550
2807915145,Renta neta media por persona,21.104
2807915146,Media de la renta por unidad de consumo,34.383
2807915146,Mediana de la renta por unidad de consumo,29.750
2807915146,Renta bruta media por hogar,71.719
2807915146,Renta bruta media por persona,29.718
2807915146,Renta neta media por hogar,55.994
2807915146,Renta neta media por persona,23.202
2807915147,Media de la renta por unidad de consumo,43.338
2807915147,Mediana de la renta por unidad de consumo,35.350
